image_name,min_x,min_y,max_x,max_y
43.477429_1.4757421.png,208,197,303,286
43.4630151_-1.5510888.png,208,182,303,301
43.6930908_1.5084596.png,202,205,309,278
43.6629993_1.4722289.png,214,208,297,275
44.7379663_-1.0756181.png,214,216,297,267
43.808721_1.3442025.png,207,176,304,307
43.5935688_1.3352201.png,204,213,307,270
44.7509695_-1.0877098.png,211,207,300,276
43.5673982_1.2993667.png,218,209,293,274
43.5664373_1.2774869.png,216,206,295,277
42.6427305_2.8687495.png,211,211,300,272
43.5589921_1.3763359.png,209,209,302,274
42.6767062_2.9485644.png,209,212,302,271
43.5677326_1.3324116.png,208,204,303,279
43.5844855_1.3231469.png,211,207,299,276
43.5609645_1.2807495.png,218,200,293,283
42.6814897_2.7854764.png,224,229,287,254
43.7000039_1.0388643.png,198,192,313,291
43.7054634_1.572968.png,208,220,303,263
43.7658707_-1.3213933.png,203,182,308,301
43.5778038_1.3388905.png,218,191,293,292
42.7008065_3.0140838.png,235,204,276,279
43.6950853_1.4562854.png,206,192,305,291
42.6785045_2.7411196.png,231,221,280,262
43.74764_0.8912214.png,214,187,297,296
43.4633339_-1.5741031.png,230,185,281,298
43.7118975_1.3724484.png,212,194,299,289
43.7340308_1.4727304.png,205,191,306,292
43.5938407_1.339088.png,211,180,300,303
42.7248613_2.9343871.png,219,207,292,276
43.5682945_1.3257811.png,209,204,302,279
43.5817931_1.354621.png,224,205,287,278
43.681934_1.5288075.png,234,197,277,286
43.7870202_1.3725428.png,210,206,301,277
42.644806_2.8761159.png,212,205,299,278
43.6059526_1.3981355.png,215,196,296,287
43.5582142_1.5328862.png,213,193,298,290
43.5845189_1.3532553.png,211,211,300,271
43.7001867_1.511024.png,205,193,306,290
43.5394234_1.5483166.png,224,205,287,278
43.5637691_1.2648907.png,230,188,281,295
42.6519769_2.826206.png,197,187,314,296
44.7768442_-1.1378105.png,210,200,301,283
42.639474_2.6831295.png,218,219,293,264
44.769795_-1.1296654.png,236,196,275,287
43.5567241_1.3056758.png,218,196,293,287
43.539338_1.4890516.png,210,216,300,267
43.1823888_-0.1156128.png,225,219,286,264
42.6806755_2.9498749.png,221,216,290,267
43.780166_1.366815.png,171,174,340,309
43.6541434_1.3072785.png,203,198,308,285
43.6806156_1.5783783.png,218,211,293,272
43.5546693_1.2931837.png,221,202,290,281
42.6748642_2.9440544.png,224,217,286,266
43.5386261_1.5495683.png,225,207,286,276
42.7659172_2.6597828.png,215,189,296,294
42.680548_2.7748494.png,218,212,293,271
42.6769553_2.9470616.png,230,203,281,280
43.5381917_1.5499384.png,205,194,306,289
43.5892639_1.4689484.png,220,205,291,278
43.5628763_1.3646418.png,234,215,277,268
43.5655819_1.368314.png,247,233,264,251
43.5839586_1.4753761.png,221,213,290,270
43.5801532_1.2933146.png,216,206,295,277
43.5506096_1.3917384.png,225,208,286,275
43.5602338_1.5109249.png,204,188,308,295
44.4202677_1.6198294.png,206,195,305,288
42.7416203_2.9225928.png,222,225,289,258
44.7502791_-1.084259.png,220,198,291,285
43.4553308_-1.5486747.png,207,196,304,287
43.6247288_1.4602654.png,207,197,304,286
42.7545582_2.8463636.png,228,225,283,258
42.6903298_2.6875222.png,207,199,304,284
43.7276677_1.0552542.png,194,198,317,285
43.2602827_0.0425805.png,217,205,294,278
42.6996361_2.7693844.png,206,193,305,290
42.7413933_2.910144.png,217,204,294,279
43.6837682_1.5168718.png,195,216,316,267
42.6893686_2.9321023.png,213,216,298,267
42.7000114_2.7008969.png,207,215,304,268
43.5256581_1.3325785.png,219,214,292,268
43.5279708_1.3339882.png,206,194,305,289
43.5608812_1.517997.png,219,199,292,284
43.8548017_1.3957018.png,234,202,277,281
42.6796796_2.8080308.png,209,216,302,267
44.7439057_-1.0759263.png,221,202,290,281
43.5860869_1.3422032.png,224,209,287,274
43.7562202_-1.2929364.png,216,189,295,294
42.6900371_2.6766147.png,224,223,287,261
44.6140971_2.0269302.png,218,188,293,295
43.650083_1.4351403.png,224,183,287,300
42.6903303_2.931482.png,217,221,294,262
43.5426093_1.4591787.png,217,210,294,273
43.581604_1.3270018.png,226,218,285,265
42.6451687_2.8262425.png,209,179,302,304
43.7011053_1.2533082.png,203,183,308,300
43.5581982_1.3563452.png,222,220,289,264
43.6975453_1.5047528.png,219,196,292,287
43.5385837_1.545314.png,220,206,291,277
43.5883166_1.4748328.png,209,204,302,279
43.5268384_1.3254012.png,214,206,297,277
42.7244338_2.9285071.png,216,217,295,266
43.5499952_1.5424194.png,221,206,290,277
43.6977442_1.3797488.png,206,202,305,281
43.0815086_1.6341929.png,221,219,290,264
43.227583_0.0991559.png,203,216,308,267
43.6960278_1.4579245.png,205,188,306,295
43.5660563_1.2772168.png,219,206,292,277
42.6450749_2.8370646.png,231,227,280,256
43.6829822_1.5120763.png,223,179,288,304
44.7761591_-1.1400923.png,207,216,304,267
43.5894078_1.4701435.png,219,205,292,278
43.5828544_1.3167996.png,204,197,307,286
43.6395547_1.4691839.png,210,191,301,292
42.7267185_2.9270162.png,212,214,299,269
43.5564559_1.2482056.png,230,216,281,267
43.6200892_1.4523681.png,214,190,297,293
42.7922667_2.8012057.png,216,192,295,291
44.7622268_-1.1430408.png,226,195,285,288
43.5578858_1.3589985.png,215,204,296,279
43.4724289_-1.5536401.png,232,214,279,269
42.6933248_2.7683665.png,236,203,275,280
43.8467443_1.3890144.png,223,204,288,279
42.7424262_2.921984.png,217,203,294,280
42.7384606_2.9213449.png,197,203,314,280
43.5539907_1.5376144.png,214,210,297,273
42.6768862_2.9521544.png,227,203,284,280
43.47452_-1.5443608.png,237,207,274,276
43.5575998_1.3161569.png,223,197,288,286
42.7416986_2.9158687.png,228,218,283,265
43.4769217_-1.5585614.png,208,195,303,288
43.8730141_1.3900202.png,202,186,309,298
43.5727888_1.339327.png,216,196,294,287
42.6888249_2.9203686.png,221,205,290,278
44.7439715_-1.0893061.png,191,196,320,287
43.5339071_1.2826855.png,214,189,297,294
43.5901245_1.4001942.png,223,199,288,284
43.6774251_1.5272463.png,226,193,285,290
43.6312466_1.4255483.png,208,210,303,273
43.5768292_1.5999097.png,218,190,293,293
43.5818706_1.3540816.png,214,186,297,297
42.6989619_2.7715876.png,209,193,302,290
43.5852948_1.5808503.png,215,210,296,273
43.63475_1.4582722.png,218,206,293,277
42.8087945_2.5919619.png,228,200,283,283
43.6211098_1.4606615.png,202,193,309,290
44.7560518_-1.0998389.png,212,199,299,284
43.6798542_1.5391325.png,219,200,292,283
42.7433673_2.9089072.png,215,207,296,276
43.554022_1.3875836.png,214,199,297,284
43.0344274_0.3019456.png,203,209,309,274
43.6861075_1.4296756.png,210,203,301,280
43.7468097_1.3479168.png,219,211,292,272
43.5406938_1.5412194.png,223,225,288,258
43.5560234_1.2798126.png,219,203,292,279
43.7361608_1.4667434.png,219,208,292,275
42.6914784_2.7675871.png,211,190,300,293
42.6816142_2.7705812.png,188,206,323,278
42.7417254_2.9127212.png,225,219,286,264
42.7068749_2.9921765.png,240,205,272,278
43.5587765_1.3492055.png,219,203,292,280
42.6448365_2.8724707.png,233,212,278,271
43.5634596_1.3638698.png,210,214,300,269
43.4751272_-1.5527656.png,206,205,305,278
42.6874965_2.6981844.png,216,213,295,270
43.6855547_1.4277386.png,221,207,290,276
44.7624126_-1.1425598.png,220,184,291,299
42.6667049_2.7707839.png,206,205,305,278
42.7286424_2.9321455.png,213,213,299,270
43.5654262_1.2767008.png,223,191,288,292
42.7251088_2.9339797.png,216,205,295,278
43.5622379_1.2820786.png,211,200,300,284
43.5576072_1.3546172.png,207,190,304,293
43.1403473_-0.0317299.png,214,217,297,266
42.6397252_2.8648934.png,228,227,284,256
43.5878723_1.4844813.png,208,210,303,273
43.5656637_1.2755496.png,216,199,295,284
43.1828728_0.0711081.png,205,203,306,280
42.6990063_2.9899972.png,233,213,278,270
43.0741359_1.6509166.png,229,201,282,282
42.6783955_2.7892371.png,197,209,314,274
43.5582988_1.2902673.png,220,215,291,268
43.6614342_1.484955.png,216,206,295,277
42.7071808_2.9949369.png,235,190,276,293
42.7008044_3.0281386.png,240,209,271,274
43.526216_1.3274371.png,217,196,294,287
43.5857046_1.3493476.png,215,199,296,284
42.7005005_2.9911052.png,220,202,291,281
43.1867156_-0.1186114.png,203,217,308,266
43.6835461_1.5813663.png,213,203,298,280
43.7360998_1.467226.png,210,199,301,284
43.2620497_0.042273.png,237,204,274,279
43.5553912_1.5281475.png,213,199,298,284
42.6830523_2.9317475.png,235,206,276,277
43.5558961_1.3773028.png,214,202,297,281
43.553844_1.2959438.png,220,207,291,276
42.6766815_2.9349108.png,230,219,281,264
44.7607795_-1.0786885.png,213,194,298,289
43.5523127_1.3794537.png,218,202,293,281
43.9098248_2.1196423.png,206,179,305,304
43.5323146_1.3326651.png,208,199,303,284
42.7442721_2.9032908.png,224,200,287,283
43.5395916_1.4893504.png,220,197,291,286
43.5900151_1.474116.png,225,203,286,281
43.5703673_1.2957015.png,216,210,295,273
43.5871341_1.4804826.png,212,201,299,282
42.6413671_2.8359531.png,215,217,296,266
44.747705_-1.0940736.png,210,193,301,290
44.7420532_-1.0950144.png,216,205,295,278
43.6539224_1.3010146.png,210,210,301,273
44.7411213_-1.0818849.png,210,195,301,288
43.4540346_-1.5462271.png,206,209,305,274
43.83365_1.3989136.png,211,213,300,270
42.6486685_2.8325857.png,202,180,309,303
43.6488798_1.451264.png,222,211,290,272
43.5821277_1.3316145.png,230,211,281,272
43.5695939_1.5045284.png,214,205,297,278
42.67868_2.9450261.png,231,213,279,270
43.5887154_1.3142884.png,215,204,296,279
44.6260166_2.025149.png,211,214,300,269
43.5441746_1.4765015.png,223,215,288,268
43.1804642_0.0705845.png,240,225,271,258
43.3310806_2.526359.png,196,194,315,289
43.6889191_1.5049051.png,182,183,329,300
42.7229754_2.9300073.png,225,224,286,259
43.1893381_0.0830776.png,209,175,302,308
44.6139417_2.0425201.png,226,180,285,303
42.6960829_2.8257312.png,230,201,281,282
43.5913291_1.4783004.png,221,206,290,277
43.1970907_0.1012345.png,223,222,288,261
43.5765536_1.6021429.png,210,205,301,278
43.4541358_-1.5446514.png,198,204,313,279
43.5607703_1.6428693.png,216,208,295,275
43.5967023_1.4778573.png,203,196,308,287
43.6977067_1.5742185.png,204,202,307,281
42.677819_2.7647858.png,221,223,290,260
42.6883463_2.6944082.png,204,209,307,274
43.6197857_1.4567143.png,218,214,293,269
42.7384954_2.9067869.png,225,201,286,282
44.7746245_-1.1322148.png,229,199,282,283
43.4761058_1.4968837.png,217,213,294,270
43.5841512_1.3784144.png,211,202,300,281
43.6621769_1.4746716.png,226,217,285,266
42.6992212_2.9900885.png,227,220,284,263
43.5582996_1.2970629.png,212,189,299,294
43.6854203_1.4459456.png,211,201,300,282
43.5815982_1.3189072.png,225,207,286,276
42.6504804_2.8299464.png,219,221,292,262
42.6352225_2.865558.png,224,216,287,267
43.5958779_1.5984651.png,215,203,296,280
42.7047016_3.0111538.png,210,218,301,265
43.9081631_2.113403.png,214,205,297,278
42.7759058_2.7906862.png,213,200,298,284
44.7436273_-1.0792791.png,213,201,298,282
43.5798247_1.2925616.png,214,205,297,278
42.6684274_2.9941537.png,221,198,290,285
43.4698226_1.4973876.png,200,200,311,283
43.7696879_1.2809562.png,231,197,280,286
43.5512588_1.5437036.png,207,198,304,285
42.6423317_2.8687046.png,225,205,286,279
42.6820632_2.9364969.png,217,187,294,296
42.6897425_2.9367337.png,204,202,307,281
43.5594311_1.2868295.png,220,210,291,273
44.7628782_-1.1394659.png,203,194,308,289
42.7743165_2.8342681.png,218,209,293,274
43.5627269_1.3761033.png,196,197,315,286
42.7011308_3.0003342.png,220,211,291,272
42.7409322_2.9160284.png,217,212,294,272
43.6767751_1.584671.png,222,204,289,279
43.7002857_1.5073633.png,214,200,297,283
43.6806636_1.5832651.png,198,194,313,289
43.6250575_1.4306792.png,217,211,294,272
43.6213798_1.4524247.png,228,209,283,274
42.7004772_2.9933198.png,219,213,292,270
43.7504442_-1.340407.png,209,215,302,268
43.6963159_1.5171538.png,225,189,286,294
43.8367205_1.3944558.png,219,198,292,285
44.7259878_-1.0826808.png,198,198,313,285
43.4584888_-1.5534139.png,215,212,297,271
43.7375794_1.4671687.png,213,202,298,281
43.6774448_1.5253664.png,218,207,293,276
43.6877308_1.4274613.png,199,195,312,288
42.6871694_2.9363253.png,216,188,295,295
42.7417383_2.9142457.png,224,201,287,282
42.6808923_2.7878674.png,237,205,274,278
43.4825217_-1.5458969.png,210,206,301,277
43.5596656_1.2878311.png,218,198,293,285
42.7069371_2.9953793.png,231,217,280,267
43.5460321_1.5367323.png,226,188,285,295
42.6829821_2.7312185.png,216,212,295,271
42.7312601_2.9234218.png,216,186,294,297
43.5842712_1.369157.png,201,179,310,304
43.2493126_0.0968837.png,207,200,304,283
44.757396_-1.0717399.png,182,172,329,311
43.1833183_0.0715693.png,222,215,289,268
42.6984848_2.8249293.png,231,214,280,269
43.5604646_1.3047924.png,221,210,290,273
43.6896186_1.2699814.png,196,187,315,296
43.677024_1.4303294.png,221,197,290,286
43.5496284_1.5413863.png,216,222,295,261
43.6883028_1.4420579.png,234,214,277,270
43.5834214_1.4780419.png,225,212,286,271
44.7682576_-1.1330261.png,210,200,301,283
42.6867139_2.9327965.png,232,221,279,262
43.6284723_1.4516499.png,194,185,317,298
42.7318707_2.9268729.png,235,204,276,279
44.752195_-1.0945499.png,214,205,297,278
43.5557771_1.5458057.png,216,192,295,291
43.5953111_1.5288919.png,214,224,297,259
44.7311917_-1.090289.png,201,205,310,278
43.5576806_1.3157531.png,213,210,298,273
43.5649012_1.4134559.png,214,188,297,295
43.5705179_1.3704525.png,196,167,315,316
43.5904816_1.4662394.png,210,190,301,293
43.5638838_1.2775291.png,224,211,287,272
42.7266619_2.9409097.png,223,219,288,264
43.5264833_1.3688271.png,222,209,289,274
43.5824539_1.3518919.png,213,189,298,294
43.6846303_1.5141088.png,200,206,311,277
43.759583_1.3372928.png,206,189,305,294
43.1042456_-0.1729596.png,207,214,304,269
42.7408102_2.9033543.png,218,213,293,270
43.7897863_1.345084.png,208,191,303,292
42.6473568_2.8347406.png,214,199,297,284
43.5388222_1.3008317.png,203,197,308,286
43.6328209_1.4719185.png,223,205,288,278
43.3242338_2.5173842.png,202,180,309,303
43.7569974_1.3465151.png,215,210,296,273
43.7137225_1.3938814.png,214,206,297,277
44.7408976_-1.0835511.png,200,186,311,297
43.5661714_1.5408707.png,204,200,307,284
43.5445974_1.4844988.png,218,209,293,274
43.5765339_1.3468906.png,226,221,285,262
44.1862225_0.4121772.png,198,191,313,292
42.7245872_2.928918.png,233,215,278,268
43.828465_1.3934279.png,239,202,272,281
43.6091338_1.4740727.png,218,208,293,275
43.5625486_1.3707318.png,199,197,312,286
43.5592913_1.2750364.png,214,209,297,274
42.6897496_2.688122.png,215,211,296,272
43.2486602_0.1052723.png,205,214,306,269
43.550096_1.5403204.png,225,214,286,269
43.5619262_1.409867.png,217,201,294,282
43.2058524_0.0988484.png,232,196,279,287
42.725319_2.9388401.png,225,193,286,290
43.5687532_1.3031618.png,207,214,304,269
43.5585088_1.3000481.png,217,200,294,283
43.5249914_1.3681577.png,216,224,295,259
43.6954408_1.3745749.png,216,182,295,301
42.7766568_2.7924974.png,209,216,302,267
42.6525776_2.8256627.png,237,204,274,280
42.6638387_2.9878621.png,233,220,278,263
43.7163847_1.5474731.png,223,194,288,289
43.8314172_1.3785422.png,215,217,296,266
42.6415209_2.8376341.png,233,207,278,276
43.9098223_2.1150303.png,206,212,305,271
43.6238118_1.4650868.png,199,192,312,290
43.6353414_1.4406816.png,215,224,296,259
43.5703613_1.3009761.png,209,207,302,276
43.6967092_1.4492032.png,212,213,299,270
43.5659921_1.2767866.png,231,206,280,276
43.583601_1.3226836.png,214,190,297,293
43.7813299_1.3584631.png,203,199,308,284
42.6809987_2.7935717.png,219,221,292,262
43.5639116_1.3359352.png,229,213,282,270
43.5700445_1.3011834.png,198,203,313,280
43.6946028_1.4314391.png,215,205,296,278
43.5965556_1.218873.png,228,199,283,284
43.5694911_1.2854919.png,216,211,295,272
42.7017717_2.6935719.png,205,219,306,264
43.6881445_1.4490429.png,231,194,280,289
42.7006323_2.8210495.png,199,202,312,281
43.7489375_1.3558528.png,224,200,287,283
42.7454449_2.9148023.png,229,204,282,279
43.5897132_1.3764487.png,231,217,280,266
43.4568905_-1.5533119.png,227,189,284,294
42.7415512_2.9271825.png,215,221,296,262
42.6788544_2.7414284.png,228,216,283,267
43.5433165_1.48485.png,223,196,287,287
43.5853218_1.3191191.png,212,197,299,286
43.5684839_1.3337041.png,207,210,304,273
42.6884086_2.9310156.png,206,185,305,298
44.6170739_2.0404832.png,203,205,308,278
43.6947449_1.2675581.png,231,196,281,287
43.7345469_0.8821575.png,223,198,288,285
42.6946096_3.0267811.png,224,222,287,261
43.735286_1.36377.png,204,194,307,289
44.753316_-1.085119.png,220,187,291,296
43.7501111_0.8910372.png,221,189,290,294
43.6157342_1.4289338.png,227,213,284,270
44.7591607_-1.0803741.png,206,204,304,279
43.5860166_1.3582468.png,209,205,302,278
43.1910117_0.0838282.png,216,216,295,267
43.6585123_1.4797774.png,203,189,308,294
43.609165_1.3763477.png,224,193,287,290
42.6770442_2.7673167.png,233,196,278,287
42.6838753_2.9324913.png,214,208,297,275
43.5906108_1.4693941.png,220,207,291,276
43.6627779_1.4767524.png,221,205,290,278
43.6786413_1.4331943.png,214,205,297,278
44.7369905_-1.0940817.png,227,198,284,285
42.6442998_2.872168.png,217,223,293,260
44.6127217_2.0597055.png,218,187,293,296
42.7000754_2.9891325.png,224,187,287,296
44.6056203_2.0049158.png,228,191,283,292
43.5380155_1.4634118.png,235,205,276,278
43.6772967_1.515503.png,194,193,317,290
43.1837422_-0.1111224.png,227,203,284,280
43.5764483_1.3250002.png,216,210,295,273
43.5560496_1.5431229.png,204,203,307,280
43.5470696_1.5418225.png,198,202,313,281
43.660522_1.4855274.png,212,204,299,279
43.7938719_1.3587244.png,210,186,301,297
42.7275296_2.9289921.png,220,201,291,281
43.5805244_1.2961794.png,205,210,306,273
43.674538_1.5475064.png,200,210,311,273
43.6811876_1.5365472.png,221,195,290,288
43.5656385_1.2667039.png,215,212,296,271
43.5581442_1.3448465.png,219,181,292,302
42.6927978_2.6893717.png,220,217,290,266
43.6230069_1.4686839.png,218,210,293,273
43.5434755_1.4850549.png,222,204,289,279
43.5519834_1.3763759.png,198,205,313,278
43.5938739_1.377683.png,217,210,294,273
42.7532094_2.807714.png,222,222,289,261
42.683538_2.9382282.png,218,220,293,263
43.7321901_1.4734384.png,202,187,309,296
43.5846136_1.3321718.png,223,214,288,269
43.486542_-1.5546018.png,218,208,293,275
42.7232553_2.9263493.png,210,210,301,273
43.5753725_1.6051333.png,204,192,307,291
44.7654388_-1.1311825.png,201,210,310,273
42.7378827_2.896987.png,209,207,302,276
44.7371467_-1.0693713.png,230,202,281,281
43.5530868_1.3842473.png,209,202,302,281
43.5739531_1.3220255.png,212,194,299,289
43.5576825_1.2970303.png,197,186,314,297
43.5619294_1.3357203.png,211,199,300,284
44.6009354_1.9871744.png,194,210,317,273
43.6007807_1.6057436.png,226,196,286,287
44.7661839_-1.128348.png,211,192,300,291
44.7551041_-1.127947.png,222,186,289,297
43.5467441_1.2677587.png,205,202,306,282
43.5488853_1.5291187.png,228,194,283,288
43.5575565_1.3094249.png,200,196,311,287
43.2346381_0.0016778.png,212,213,299,270
42.6905597_2.6901192.png,207,217,304,266
42.6908636_2.9411306.png,200,204,311,279
43.5868253_1.3684205.png,215,200,296,283
43.5633713_1.3275432.png,199,212,312,271
42.6756738_2.9394333.png,215,195,296,288
43.6044469_1.5385939.png,190,189,321,294
43.262775_0.0457383.png,238,208,273,275
44.7516439_-1.1031148.png,225,215,286,268
43.8678077_1.3877177.png,208,215,303,268
43.5504571_1.5319003.png,216,195,295,288
44.7720125_-1.1256528.png,230,185,281,298
44.7577253_-1.0766256.png,221,200,290,283
43.5716791_1.3111831.png,200,191,311,292
42.7763094_2.7932357.png,215,201,296,282
43.5672655_1.3288103.png,218,196,293,287
42.6835555_2.8075485.png,218,221,293,262
43.7530987_1.3687295.png,227,200,284,283
43.6820887_1.5510983.png,207,178,305,304
42.6393119_2.8661276.png,234,219,277,264
42.6782635_2.7846147.png,236,206,275,277
42.640594_2.6841057.png,218,213,293,270
43.687076_1.4342456.png,203,194,308,289
43.6888934_1.4269958.png,215,202,297,281
43.6227545_1.4365542.png,223,186,288,297
43.8411852_1.3778285.png,227,209,284,274
43.4898077_-1.5453773.png,216,182,295,301
43.5932764_1.461802.png,231,179,280,304
43.6952236_1.2701449.png,235,216,276,267
44.7518405_-1.0822388.png,222,215,289,268
42.6986347_3.0069257.png,220,222,291,261
43.5665712_1.5405069.png,228,187,283,296
43.5634994_1.3732475.png,215,209,296,274
42.7387532_2.9068276.png,227,193,284,290
42.7270711_2.9312792.png,232,202,279,281
44.7430868_-1.0817738.png,212,211,299,272
42.6829647_2.7906774.png,226,192,285,291
42.774316_2.794799.png,226,202,285,281
42.6466263_2.8731886.png,208,196,303,287
43.5591311_1.3833707.png,212,203,299,280
43.5876146_1.3512077.png,217,205,294,278
42.700543_3.0006946.png,220,189,291,294
43.4632254_-1.574212.png,235,221,276,262
43.5537868_1.3922632.png,208,211,303,272
42.7007581_2.8262075.png,213,216,298,267
43.5604082_1.2772132.png,205,200,306,283
42.6409618_2.6860545.png,205,203,306,280
43.5762843_1.456364.png,235,207,276,276
43.5824711_1.3331414.png,223,205,288,278
42.7736052_2.840746.png,217,219,294,264
44.7382898_-1.0667106.png,208,195,303,288
43.6629865_1.487438.png,231,207,280,277
42.6879787_2.7001385.png,232,206,279,277
42.7011683_2.823771.png,222,214,289,269
44.6050977_2.0494895.png,205,208,306,275
43.6183581_1.4316839.png,222,203,289,280
42.646238_2.8724438.png,225,222,286,261
43.6542729_1.4604845.png,215,187,296,296
43.5895443_1.3727265.png,203,216,308,267
42.6808275_2.80253.png,229,199,282,284
42.6945913_2.7776294.png,227,221,284,262
42.7285421_2.9329447.png,211,211,300,272
43.7107264_1.382566.png,219,209,292,274
43.5289316_1.3252015.png,204,199,307,284
43.5910998_1.4611512.png,222,204,289,279
43.0764515_1.6477416.png,208,210,303,273
42.6417103_2.8732263.png,209,188,302,294
42.701782_3.0091204.png,212,219,299,264
43.5843164_1.3217395.png,211,216,300,267
43.5729515_1.3432788.png,209,211,302,272
42.7420264_2.9145205.png,223,192,288,291
44.7376719_-1.0704963.png,223,205,288,278
44.7606871_-1.1293507.png,221,191,290,292
43.5552923_1.3077392.png,212,216,299,267
43.5284179_1.3342881.png,215,207,296,276
43.5554364_1.2773927.png,204,193,307,290
43.5656574_1.3705675.png,204,201,307,282
43.6917682_1.5212869.png,209,213,302,270
43.5623296_1.2777303.png,206,193,305,290
43.5914016_1.4787363.png,223,197,288,286
43.582579_1.3228738.png,227,226,284,257
44.6115087_2.0382939.png,212,169,299,314
43.750927_1.3696378.png,215,217,296,266
43.5290479_1.3293945.png,227,208,284,275
42.705973_2.8216412.png,230,221,281,262
43.5573818_1.3047409.png,216,203,295,280
43.5537068_1.3939478.png,207,229,304,254
43.6787394_1.5326363.png,225,214,286,269
42.6862489_2.9377825.png,218,204,293,279
43.5532252_1.3839853.png,216,195,295,288
43.5620734_1.3397984.png,224,196,287,286
44.4667774_1.8283508.png,229,202,281,281
43.5868097_1.3422135.png,210,199,301,284
43.7339767_1.3827451.png,221,200,290,283
43.5756326_1.3506695.png,201,212,310,271
43.584762_1.575498.png,225,214,286,269
43.6536769_1.431865.png,219,191,292,292
43.6730986_1.5470168.png,224,196,287,287
42.6642195_2.9873863.png,212,211,299,272
44.7427007_-1.0831308.png,203,205,308,278
43.5357546_1.4741145.png,222,208,289,275
42.6510597_2.8240197.png,229,210,282,273
44.7448603_-1.1017961.png,219,205,292,278
43.6431144_1.3189704.png,210,195,300,288
43.2513055_0.0481999.png,213,215,298,268
43.7361941_1.4729013.png,207,191,304,292
42.7007067_2.8183541.png,234,210,277,273
43.5662643_1.331803.png,211,206,300,277
42.6927332_2.7590708.png,208,216,303,267
43.6716179_1.5509119.png,216,195,295,288
44.4909335_1.8276052.png,201,185,310,298
44.7354466_-1.0921042.png,186,184,325,299
43.5794691_1.337692.png,236,226,275,257
43.6092724_1.4581134.png,221,215,290,268
42.7418881_2.9106583.png,216,205,295,278
43.7087407_1.5057212.png,210,195,301,288
42.6829884_2.7347924.png,219,190,292,293
43.728942_1.3765157.png,220,207,291,276
43.753142_-1.3378985.png,220,218,291,265
43.5814254_1.3341959.png,215,207,296,276
44.7506379_-1.0807463.png,222,219,289,263
44.6267582_2.0225507.png,228,192,283,291
43.8402189_1.3923592.png,217,200,294,283
44.7431293_-1.0718161.png,207,202,304,281
42.6907898_2.7679835.png,234,203,277,280
43.7887011_1.367005.png,221,188,290,295
42.6796312_2.7857508.png,228,225,283,258
43.8357269_1.4051958.png,219,201,292,282
43.6807753_1.5799327.png,214,211,297,272
43.5490609_1.3837567.png,222,200,289,283
43.787718_1.3627033.png,220,200,291,283
43.633677_1.4644366.png,225,207,286,275
44.3575617_2.5576471.png,204,190,307,293
43.8358827_1.3983979.png,237,206,274,277
43.7390991_1.4647666.png,209,190,302,293
44.4887864_1.8495467.png,196,190,315,293
43.8233348_1.3932665.png,209,195,302,288
43.5967311_1.4763776.png,212,209,299,274
43.2138967_0.097011.png,226,224,285,260
43.5596055_1.3669914.png,208,205,303,278
42.6918028_2.9287987.png,205,224,306,259
43.5746103_1.3224424.png,213,204,298,279
43.5729015_1.3392311.png,221,204,290,279
42.7205382_2.9365742.png,226,230,285,253
43.4758939_-1.5373037.png,195,200,316,283
43.5613738_1.30073.png,225,207,286,276
43.5712446_1.3047244.png,212,216,299,267
43.5836955_1.2963269.png,194,198,317,285
42.7327793_2.932443.png,221,197,290,286
43.5463753_1.5368618.png,218,198,293,285
43.7026429_1.5606438.png,207,186,304,297
43.5454479_1.4654848.png,219,217,292,266
42.7354702_2.9314029.png,217,209,294,274
43.8657852_1.3811894.png,219,190,292,294
43.6886423_1.4589638.png,207,198,304,286
43.0361101_-0.0723855.png,200,205,311,277
43.5740111_1.3218041.png,205,193,306,290
43.5974995_1.6055983.png,214,211,297,272
43.5624046_1.2835778.png,230,210,281,273
43.6298725_1.473272.png,225,209,286,273
44.7393853_-1.0734402.png,215,193,296,291
42.6899635_2.7651186.png,217,211,294,272
43.5753254_1.3236715.png,214,209,297,274
43.5790231_1.3339048.png,221,202,290,281
43.5397612_1.5455464.png,218,203,293,280
42.7430316_2.9261191.png,202,202,309,281
43.6952511_1.4430634.png,221,202,290,281
44.7546379_-1.0897814.png,227,214,283,269
43.5635624_1.3191511.png,223,199,288,284
43.5192864_1.3427512.png,210,203,301,280
42.7483191_2.9101484.png,228,189,283,294
43.7001214_1.572375.png,225,202,286,281
42.7429501_2.9295494.png,222,223,289,260
42.6864138_2.9336342.png,228,217,283,266
43.4151617_-1.6013799.png,211,213,300,270
42.7069114_2.991615.png,191,211,320,272
43.3268334_2.5206163.png,206,200,305,283
43.5834939_1.3967474.png,226,204,285,279
44.7371184_-1.0777056.png,212,196,300,287
42.7312345_2.9384632.png,237,207,274,276
42.6812638_2.7736997.png,217,191,294,292
43.2324821_0.0032467.png,212,198,299,285
43.5834276_1.3683566.png,200,195,311,288
42.7270865_2.9301512.png,228,200,283,283
43.5379068_1.457421.png,217,209,294,274
43.6646499_1.4811132.png,216,196,295,287
43.6052463_1.3665521.png,237,233,274,250
43.2012333_0.1075352.png,218,186,293,298
42.6888833_3.0293703.png,210,199,301,284
43.6571509_1.4793605.png,210,195,301,288
43.5853985_1.3506557.png,228,214,283,270
42.7040336_2.8182432.png,229,226,282,256
